Category,Price,Rating,Stock,Discount,Final_Price,Price_Category,Rating_Label
Home & Garden,9726.0,2.28,Out of Stock,20.0,7780.8,Luxury,Average
Sports,7756.0,3.24,In Stock,7.0,7213.08,Luxury,Good
Home & Garden,478.0,1.41,In Stock,42.0,277.24,Budget,Poor
Home & Garden,1266.0,2.26,Out of Stock,24.0,962.16,Budget,Average
Home & Garden,2320.0,3.05,Out of Stock,39.0,1415.2,Budget,Good
Home & Garden,1254.0,1.39,In Stock,24.0,953.04,Budget,Poor
Home & Garden,4299.0,3.05,Out of Stock,35.0,2794.35,Mid-Range,Good
Home & Garden,1912.0,3.05,In Stock,41.0,1128.08,Budget,Good
Clothing,6199.0,3.25,Out of Stock,0.0,6199.0,Premium,Good
Electronics,3563.0,3.52,Out of Stock,45.0,1959.65,Mid-Range,Good
Home & Garden,354.0,2.63,In Stock,36.0,226.56,Budget,Average
Home & Garden,2812.0,3.58,In Stock,0.0,2812.0,Mid-Range,Good
Home & Garden,2492.0,2.1,In Stock,16.0,2093.28,Budget,Average
Home & Garden,5238.0,3.05,In Stock,45.0,2880.9,Premium,Good
Home & Garden,2415.0,3.05,In Stock,18.0,1980.3,Budget,Good
Home & Garden,9611.0,4.91,Out of Stock,38.0,5958.82,Luxury,Excellent
Clothing,9877.0,2.46,In Stock,37.0,6222.51,Luxury,Average
Clothing,4795.0,4.01,In Stock,16.0,4027.8,Mid-Range,Excellent
Home & Garden,9563.0,3.93,Out of Stock,38.0,5929.06,Luxury,Good
Home & Garden,1155.0,4.05,In Stock,30.0,808.5,Budget,Excellent
Home & Garden,948.0,3.05,Out of Stock,39.0,578.28,Budget,Good
Clothing,6445.0,1.46,Out of Stock,31.0,4447.05,Premium,Poor
Sports,3650.0,4.83,In Stock,31.0,2518.5,Mid-Range,Excellent
Clothing,5167.0,4.25,In Stock,31.0,3565.23,Premium,Excellent
Home & Garden,2995.0,1.55,In Stock,35.0,1946.75,Mid-Range,Poor
Home & Garden,6576.0,1.9,Out of Stock,3.0,6378.72,Premium,Poor
Home & Garden,5280.0,1.5,In Stock,45.0,2904.0,Premium,Poor
Clothing,3394.0,2.85,Out of Stock,11.0,3020.66,Mid-Range,Average
Home & Garden,7171.0,2.54,In Stock,4.0,6884.16,Premium,Average
Home & Garden,8124.0,3.05,Out of Stock,40.0,4874.4,Luxury,Good
Home & Garden,4239.0,3.05,Out of Stock,8.0,3899.88,Mid-Range,Good
Home & Garden,7593.0,3.22,Out of Stock,40.0,4555.8,Luxury,Good
Home & Garden,4808.0,3.05,Out of Stock,19.0,3894.48,Mid-Range,Good
Clothing,4802.0,3.25,Out of Stock,31.0,3313.38,Mid-Range,Good
Home & Garden,499.0,2.67,In Stock,25.0,374.25,Budget,Average
Home & Garden,6524.0,3.05,Out of Stock,15.0,5545.4,Premium,Good
Sports,4887.0,2.07,Out of Stock,26.0,3616.38,Mid-Range,Average
Home & Garden,2080.0,1.4,In Stock,27.0,1518.4,Budget,Poor
Home & Garden,5264.0,3.05,In Stock,33.0,3526.88,Premium,Good
Home & Garden,7827.0,4.07,In Stock,42.0,4539.66,Luxury,Excellent
Sports,8796.0,3.24,Out of Stock,38.0,5453.52,Luxury,Good
Home & Garden,6725.0,3.12,In Stock,41.0,3967.75,Premium,Good
Home & Garden,5427.0,1.78,Out of Stock,37.0,3419.01,Premium,Poor
Home & Garden,4638.0,2.92,In Stock,8.0,4266.96,Mid-Range,Average
Home & Garden,3639.0,2.58,Out of Stock,23.0,2802.03,Mid-Range,Average
Home & Garden,4574.0,3.05,In Stock,9.0,4162.34,Mid-Range,Good
Home & Garden,1407.0,2.69,In Stock,22.0,1097.46,Budget,Average
Electronics,456.0,1.11,Out of Stock,35.0,296.4,Budget,Poor
Sports,6904.0,3.24,In Stock,17.0,5730.32,Premium,Good
Home & Garden,6654.0,3.05,In Stock,45.0,3659.7,Premium,Good
Electronics,1921.0,4.4,Out of Stock,43.0,1094.97,Budget,Excellent
Home & Garden,3073.0,3.05,Out of Stock,35.0,1997.45,Mid-Range,Good
Home & Garden,4766.0,3.07,In Stock,41.0,2811.94,Mid-Range,Good
Home & Garden,5055.0,3.05,In Stock,44.0,2830.8,Premium,Good
Home & Garden,4057.0,2.71,Out of Stock,6.0,3813.58,Mid-Range,Average
Electronics,4419.0,3.83,Out of Stock,29.0,3137.49,Mid-Range,Good
Clothing,5499.0,4.96,In Stock,38.0,3409.38,Premium,Excellent
Home & Garden,972.0,3.68,Out of Stock,27.0,709.56,Budget,Good
Home & Garden,8857.0,4.48,In Stock,47.0,4694.21,Luxury,Excellent
Home & Garden,1899.0,4.97,Out of Stock,43.0,1082.43,Budget,Excellent
Home & Garden,9580.0,2.84,In Stock,29.0,6801.8,Luxury,Average
Sports,4920.0,3.24,In Stock,48.0,2558.4,Mid-Range,Good
Sports,8035.0,4.8,Out of Stock,17.0,6669.05,Luxury,Excellent
Electronics,3038.0,1.27,Out of Stock,20.0,2430.4,Mid-Range,Poor
Clothing,2488.0,2.49,In Stock,47.0,1318.64,Budget,Average
Home & Garden,1728.0,3.05,In Stock,19.0,1399.68,Budget,Good
Home & Garden,7812.0,4.03,Out of Stock,47.0,4140.36,Luxury,Excellent
Electronics,4745.0,3.95,In Stock,45.0,2609.75,Mid-Range,Good
Home & Garden,9129.0,2.95,In Stock,11.0,8124.81,Luxury,Average
Home & Garden,2082.0,4.83,In Stock,8.0,1915.44,Budget,Excellent
Electronics,8653.0,2.5,In Stock,31.0,5970.57,Luxury,Average
Home & Garden,4962.0,4.38,Out of Stock,2.0,4862.76,Mid-Range,Excellent
Home & Garden,5393.0,3.05,Out of Stock,6.0,5069.42,Premium,Good
Home & Garden,4370.0,4.44,In Stock,19.0,3539.7,Mid-Range,Excellent
Home & Garden,7216.0,3.05,In Stock,47.0,3824.48,Premium,Good
Home & Garden,4962.0,3.05,In Stock,8.0,4565.04,Mid-Range,Good
Sports,4853.0,3.24,Out of Stock,5.0,4610.35,Mid-Range,Good
Home & Garden,2689.0,4.97,In Stock,44.0,1505.84,Mid-Range,Excellent
Home & Garden,3549.0,2.32,In Stock,38.0,2200.38,Mid-Range,Average
Home & Garden,6708.0,3.05,Out of Stock,48.0,3488.16,Premium,Good
Home & Garden,4962.0,1.07,Out of Stock,29.0,3523.02,Mid-Range,Poor
Home & Garden,803.0,3.05,In Stock,1.0,794.97,Budget,Good
Clothing,2775.0,3.25,In Stock,43.0,1581.75,Mid-Range,Good
Electronics,7601.0,2.88,Out of Stock,26.0,5624.74,Luxury,Average
Home & Garden,8754.0,3.15,Out of Stock,27.0,6390.42,Luxury,Good
Clothing,6942.0,3.25,In Stock,1.0,6872.58,Premium,Good
Home & Garden,7795.0,3.05,In Stock,12.0,6859.6,Luxury,Good
Home & Garden,6884.0,3.05,In Stock,29.0,4887.64,Premium,Good
Home & Garden,5381.0,3.05,In Stock,44.0,3013.36,Premium,Good
Home & Garden,6580.0,3.05,In Stock,47.0,3487.4,Premium,Good
Electronics,4428.0,3.86,In Stock,38.0,2745.36,Mid-Range,Good
Home & Garden,4108.0,1.54,In Stock,11.0,3656.12,Mid-Range,Poor
Home & Garden,1398.0,3.71,In Stock,14.0,1202.28,Budget,Good
Clothing,3737.0,3.25,In Stock,32.0,2541.16,Mid-Range,Good
Sports,4896.0,3.43,Out of Stock,41.0,2888.64,Mid-Range,Good
Home & Garden,7020.0,2.45,In Stock,1.0,6949.8,Premium,Average
Electronics,7050.0,3.03,In Stock,43.0,4018.5,Premium,Good
Home & Garden,8105.0,4.63,In Stock,17.0,6727.15,Luxury,Excellent
Home & Garden,7363.0,1.32,In Stock,25.0,5522.25,Premium,Poor
Home & Garden,7955.0,3.05,Out of Stock,18.0,6523.1,Luxury,Good
Home & Garden,6339.0,3.05,Out of Stock,12.0,5578.32,Premium,Good
Sports,5412.0,4.19,Out of Stock,13.0,4708.44,Premium,Excellent
Clothing,6329.0,3.25,In Stock,17.0,5253.07,Premium,Good
Home & Garden,2176.0,3.05,In Stock,43.0,1240.32,Budget,Good
Electronics,6335.0,1.23,In Stock,33.0,4244.45,Premium,Poor
Home & Garden,2469.0,3.05,In Stock,5.0,2345.55,Budget,Good
Home & Garden,4962.0,3.05,In Stock,44.0,2778.72,Mid-Range,Good
Home & Garden,669.0,3.8,In Stock,16.0,561.96,Budget,Good
Home & Garden,2293.0,2.81,In Stock,15.0,1949.05,Budget,Average
Home & Garden,2996.0,3.05,In Stock,32.0,2037.28,Mid-Range,Good
Home & Garden,627.0,3.05,In Stock,24.0,476.52,Budget,Good
Home & Garden,3266.0,4.65,In Stock,8.0,3004.72,Mid-Range,Excellent
Home & Garden,9372.0,1.73,In Stock,24.0,7122.72,Luxury,Poor
Home & Garden,6758.0,4.6,Out of Stock,7.0,6284.94,Premium,Excellent
Home & Garden,7708.0,3.05,In Stock,45.0,4239.4,Luxury,Good
Home & Garden,2608.0,3.05,In Stock,6.0,2451.52,Mid-Range,Good
Home & Garden,4192.0,3.05,Out of Stock,47.0,2221.76,Mid-Range,Good
Home & Garden,8274.0,3.05,In Stock,25.0,6205.5,Luxury,Good
Home & Garden,4603.0,1.84,In Stock,46.0,2485.62,Mid-Range,Poor
Home & Garden,3272.0,3.05,Out of Stock,16.0,2748.48,Mid-Range,Good
Home & Garden,2313.0,4.33,In Stock,5.0,2197.35,Budget,Excellent
Sports,9091.0,3.3,Out of Stock,32.0,6181.88,Luxury,Good
Home & Garden,3394.0,4.78,In Stock,14.0,2918.84,Mid-Range,Excellent
Home & Garden,6607.0,1.19,In Stock,42.0,3832.06,Premium,Poor
Clothing,1329.0,3.94,In Stock,31.0,917.01,Budget,Good
Home & Garden,6010.0,3.05,Out of Stock,23.0,4627.7,Premium,Good
Home & Garden,5890.0,3.05,In Stock,18.0,4829.8,Premium,Good
Home & Garden,7899.0,3.05,In Stock,24.0,6003.24,Luxury,Good
Home & Garden,7827.0,3.05,Out of Stock,34.0,5165.82,Luxury,Good
Home & Garden,4015.0,3.05,In Stock,13.0,3493.05,Mid-Range,Good
Home & Garden,3766.0,1.74,In Stock,18.0,3088.12,Mid-Range,Poor
Electronics,2056.0,1.56,Out of Stock,26.0,1521.44,Budget,Poor
Home & Garden,1551.0,3.93,Out of Stock,23.0,1194.27,Budget,Good
Home & Garden,1086.0,2.68,In Stock,1.0,1075.14,Budget,Average
Home & Garden,2782.0,3.05,In Stock,5.0,2642.9,Mid-Range,Good
Home & Garden,9290.0,1.22,In Stock,22.0,7246.2,Luxury,Poor
Sports,1505.0,3.24,Out of Stock,0.0,1505.0,Budget,Good
Sports,9351.0,4.32,In Stock,4.0,8976.96,Luxury,Excellent
Electronics,7302.0,3.03,In Stock,24.0,5549.52,Premium,Good
Home & Garden,579.0,3.05,In Stock,5.0,550.05,Budget,Good
Electronics,7977.0,2.59,In Stock,40.0,4786.2,Luxury,Average
Home & Garden,1406.0,3.05,Out of Stock,24.0,1068.56,Budget,Good
Home & Garden,4607.0,3.05,In Stock,35.0,2994.55,Mid-Range,Good
Sports,7891.0,3.24,In Stock,33.0,5286.97,Luxury,Good
Home & Garden,875.0,3.05,In Stock,9.0,796.25,Budget,Good
Home & Garden,6671.0,4.1,In Stock,28.0,4803.12,Premium,Excellent
Home & Garden,9812.0,4.42,Out of Stock,7.0,9125.16,Luxury,Excellent
Home & Garden,5425.0,4.06,In Stock,37.0,3417.75,Premium,Excellent
Clothing,8594.0,4.75,Out of Stock,9.0,7820.54,Luxury,Excellent
Electronics,9792.0,3.03,Out of Stock,43.0,5581.44,Luxury,Good
Home & Garden,8653.0,3.05,In Stock,29.0,6143.63,Luxury,Good
Electronics,2896.0,4.2,In Stock,41.0,1708.64,Mid-Range,Excellent
Home & Garden,8471.0,2.6,Out of Stock,24.0,6437.96,Luxury,Average
Home & Garden,8417.0,4.98,Out of Stock,16.0,7070.28,Luxury,Excellent
Home & Garden,3992.0,3.05,Out of Stock,30.0,2794.4,Mid-Range,Good
Home & Garden,7824.0,3.05,In Stock,45.0,4303.2,Luxury,Good
Home & Garden,2132.0,3.87,In Stock,3.0,2068.04,Budget,Good
Electronics,5148.0,1.9,In Stock,35.0,3346.2,Premium,Poor
Clothing,8673.0,3.25,In Stock,15.0,7372.05,Luxury,Good
Sports,2989.0,1.57,In Stock,46.0,1614.06,Mid-Range,Poor
Home & Garden,6858.0,3.05,In Stock,15.0,5829.3,Premium,Good
Home & Garden,9472.0,3.4,In Stock,19.0,7672.32,Luxury,Good
Home & Garden,6373.0,1.85,Out of Stock,32.0,4333.64,Premium,Poor
Home & Garden,4088.0,2.87,Out of Stock,0.0,4088.0,Mid-Range,Average
Home & Garden,1812.0,3.05,In Stock,11.0,1612.68,Budget,Good
Clothing,3928.0,4.62,Out of Stock,24.5,2965.64,Mid-Range,Excellent
Home & Garden,4184.0,3.84,In Stock,32.0,2845.12,Mid-Range,Good
Home & Garden,4537.0,3.05,In Stock,21.0,3584.23,Mid-Range,Good
Home & Garden,3728.0,1.72,In Stock,15.0,3168.8,Mid-Range,Poor
Home & Garden,7788.0,3.05,Out of Stock,24.0,5918.88,Luxury,Good
Home & Garden,4043.0,3.05,In Stock,8.0,3719.56,Mid-Range,Good
Home & Garden,4962.0,4.99,Out of Stock,33.0,3324.54,Mid-Range,Excellent
Home & Garden,2831.0,4.18,Out of Stock,26.0,2094.94,Mid-Range,Excellent
Sports,2491.0,4.85,In Stock,26.0,1843.34,Budget,Excellent
Sports,8566.0,3.24,Out of Stock,20.0,6852.8,Luxury,Good
Home & Garden,3920.0,3.05,Out of Stock,0.0,3920.0,Mid-Range,Good
Home & Garden,4623.0,1.45,In Stock,44.0,2588.88,Mid-Range,Poor
Home & Garden,8806.0,3.05,Out of Stock,19.0,7132.86,Luxury,Good
Sports,9489.0,3.24,In Stock,28.0,6832.08,Luxury,Good
Home & Garden,4242.0,2.34,In Stock,5.0,4029.9,Mid-Range,Average
Home & Garden,412.0,3.05,Out of Stock,4.0,395.52,Budget,Good
Clothing,8716.0,3.25,In Stock,2.0,8541.68,Luxury,Good
Home & Garden,3740.0,3.05,In Stock,19.0,3029.4,Mid-Range,Good
Home & Garden,8395.0,1.73,In Stock,9.0,7639.45,Luxury,Poor
Home & Garden,6074.0,3.05,In Stock,43.0,3462.18,Premium,Good
Home & Garden,8761.0,3.98,Out of Stock,48.0,4555.72,Luxury,Good
Home & Garden,8892.0,1.97,In Stock,2.0,8714.16,Luxury,Poor
Home & Garden,7146.0,1.87,In Stock,28.0,5145.12,Premium,Poor
Home & Garden,7855.0,4.91,In Stock,21.0,6205.45,Luxury,Excellent
Home & Garden,7786.0,3.05,In Stock,39.0,4749.46,Luxury,Good
Home & Garden,2814.0,3.05,Out of Stock,32.0,1913.52,Mid-Range,Good
Home & Garden,4889.0,3.05,In Stock,49.0,2493.39,Mid-Range,Good
Home & Garden,3020.0,3.2,In Stock,12.0,2657.6,Mid-Range,Good
Clothing,5499.0,3.25,In Stock,4.0,5279.04,Premium,Good
Home & Garden,6620.0,3.87,Out of Stock,15.0,5627.0,Premium,Good
Home & Garden,7418.0,4.77,In Stock,24.0,5637.68,Premium,Excellent
Sports,7054.0,1.73,In Stock,4.0,6771.84,Premium,Poor
Home & Garden,6159.0,2.97,In Stock,36.0,3941.76,Premium,Average
Home & Garden,5620.0,4.96,In Stock,41.0,3315.8,Premium,Excellent
Home & Garden,9110.0,1.95,In Stock,25.0,6832.5,Luxury,Poor
Home & Garden,5804.0,3.05,In Stock,21.0,4585.16,Premium,Good
Home & Garden,9638.0,2.48,Out of Stock,17.0,7999.54,Luxury,Average
Home & Garden,6113.0,2.33,In Stock,25.0,4584.75,Premium,Average
Home & Garden,7330.0,1.25,In Stock,41.0,4324.7,Premium,Poor
Home & Garden,9447.0,3.05,Out of Stock,24.0,7179.72,Luxury,Good
Home & Garden,279.0,2.07,In Stock,3.0,270.63,Budget,Average
Home & Garden,3110.0,3.05,In Stock,14.0,2674.6,Mid-Range,Good
Sports,5217.0,4.83,Out of Stock,24.0,3964.92,Premium,Excellent
Home & Garden,7966.0,1.49,In Stock,6.0,7488.04,Luxury,Poor
Home & Garden,2041.0,3.05,In Stock,30.0,1428.7,Budget,Good
Home & Garden,8564.0,3.78,In Stock,34.0,5652.24,Luxury,Good
Clothing,8633.0,3.25,Out of Stock,1.0,8546.67,Luxury,Good
Home & Garden,6122.0,2.87,In Stock,20.0,4897.6,Premium,Average
Home & Garden,8025.0,3.05,Out of Stock,1.0,7944.75,Luxury,Good
Home & Garden,8356.0,3.34,In Stock,31.0,5765.64,Luxury,Good
Home & Garden,582.0,3.05,Out of Stock,44.0,325.92,Budget,Good
Electronics,5272.0,3.03,In Stock,26.0,3901.28,Premium,Good
Home & Garden,9480.0,3.05,Out of Stock,7.0,8816.4,Luxury,Good
Home & Garden,5191.0,3.05,In Stock,17.0,4308.53,Premium,Good
Home & Garden,6365.0,3.05,Out of Stock,10.0,5728.5,Premium,Good
Home & Garden,3440.0,3.05,In Stock,24.0,2614.4,Mid-Range,Good
Home & Garden,2122.0,3.05,Out of Stock,32.0,1442.96,Budget,Good
Clothing,8225.0,3.17,In Stock,35.0,5346.25,Luxury,Good
Home & Garden,5365.0,3.42,In Stock,24.0,4077.4,Premium,Good
Home & Garden,5131.0,3.05,In Stock,33.0,3437.77,Premium,Good
Home & Garden,4238.0,4.91,Out of Stock,5.0,4026.1,Mid-Range,Excellent
Home & Garden,8113.0,3.6,Out of Stock,6.0,7626.22,Luxury,Good
Home & Garden,5813.0,3.05,Out of Stock,49.0,2964.63,Premium,Good
Home & Garden,2512.0,2.42,Out of Stock,0.0,2512.0,Mid-Range,Average
Home & Garden,7929.0,3.05,Out of Stock,33.0,5312.43,Luxury,Good
Electronics,8567.0,3.03,Out of Stock,17.0,7110.61,Luxury,Good
Home & Garden,4939.0,2.8,In Stock,46.0,2667.06,Mid-Range,Average
Electronics,5317.0,3.19,In Stock,5.0,5051.15,Premium,Good
Electronics,8583.0,3.03,In Stock,39.0,5235.63,Luxury,Good
Home & Garden,5010.0,3.42,In Stock,9.0,4559.1,Premium,Good
Home & Garden,2795.0,4.01,Out of Stock,49.0,1425.45,Mid-Range,Excellent
Home & Garden,7491.0,3.05,In Stock,41.0,4419.69,Premium,Good
Home & Garden,7310.0,3.05,Out of Stock,18.0,5994.2,Premium,Good
Home & Garden,2779.0,4.88,In Stock,29.0,1973.09,Mid-Range,Excellent
Home & Garden,175.0,2.79,In Stock,9.0,159.25,Budget,Average
Home & Garden,549.0,4.5,In Stock,19.0,444.69,Budget,Excellent
Electronics,3800.0,3.03,Out of Stock,22.0,2964.0,Mid-Range,Good
Electronics,3755.0,3.03,In Stock,28.0,2703.6,Mid-Range,Good
Home & Garden,875.0,3.05,In Stock,33.0,586.25,Budget,Good
Home & Garden,2949.0,2.68,In Stock,39.0,1798.89,Mid-Range,Average
Clothing,3714.0,3.61,Out of Stock,24.5,2804.07,Mid-Range,Good
Electronics,8787.0,2.77,In Stock,23.0,6765.99,Luxury,Average
Sports,9250.0,3.24,Out of Stock,31.0,6382.5,Luxury,Good
Home & Garden,9007.0,4.09,In Stock,15.0,7655.95,Luxury,Excellent
Electronics,7034.0,3.03,In Stock,46.0,3798.36,Premium,Good
Home & Garden,9700.0,3.05,Out of Stock,5.0,9215.0,Luxury,Good
Home & Garden,136.0,4.92,In Stock,12.0,119.68,Budget,Excellent
Home & Garden,4624.0,4.04,In Stock,39.0,2820.64,Mid-Range,Excellent
Home & Garden,5942.0,3.05,In Stock,15.0,5050.7,Premium,Good
Home & Garden,5784.0,1.66,In Stock,23.0,4453.68,Premium,Poor
Home & Garden,5959.0,3.05,In Stock,29.0,4230.89,Premium,Good
Home & Garden,9876.0,4.46,Out of Stock,45.0,5431.8,Luxury,Excellent
Sports,1624.0,3.24,In Stock,43.0,925.68,Budget,Good
Home & Garden,4962.0,3.05,In Stock,2.0,4862.76,Mid-Range,Good
Home & Garden,5214.0,3.05,In Stock,29.0,3701.94,Premium,Good
Home & Garden,971.0,3.05,In Stock,37.0,611.73,Budget,Good
Home & Garden,1394.0,4.09,In Stock,32.0,947.92,Budget,Excellent
Electronics,8714.0,3.03,In Stock,4.0,8365.44,Luxury,Good
Home & Garden,7972.0,4.65,In Stock,24.0,6058.72,Luxury,Excellent
Home & Garden,1975.0,4.3,Out of Stock,14.0,1698.5,Budget,Excellent
Home & Garden,925.0,4.83,In Stock,29.0,656.75,Budget,Excellent
Home & Garden,1333.0,3.88,In Stock,38.0,826.46,Budget,Good
Home & Garden,7424.0,3.05,In Stock,28.0,5345.28,Premium,Good
Home & Garden,8544.0,3.05,In Stock,30.0,5980.8,Luxury,Good
Home & Garden,4378.0,3.05,In Stock,49.0,2232.78,Mid-Range,Good
Home & Garden,1617.0,3.05,In Stock,28.0,1164.24,Budget,Good
Electronics,4373.0,2.03,In Stock,26.0,3236.02,Mid-Range,Average
Electronics,550.0,1.8,In Stock,33.0,368.5,Budget,Poor
Clothing,1586.0,4.57,Out of Stock,9.0,1443.26,Budget,Excellent
Home & Garden,8115.0,3.05,Out of Stock,21.0,6410.85,Luxury,Good
Home & Garden,1997.0,2.05,In Stock,46.0,1078.38,Budget,Average
Clothing,2461.0,3.25,Out of Stock,18.0,2018.02,Budget,Good
Home & Garden,4962.0,3.05,Out of Stock,39.0,3026.82,Mid-Range,Good
Home & Garden,399.0,1.49,In Stock,23.0,307.23,Budget,Poor
Home & Garden,1220.0,4.02,In Stock,47.0,646.6,Budget,Excellent
Home & Garden,1730.0,3.05,Out of Stock,19.0,1401.3,Budget,Good
Home & Garden,2544.0,3.05,In Stock,32.0,1729.92,Mid-Range,Good
Home & Garden,9357.0,4.28,Out of Stock,45.0,5146.35,Luxury,Excellent
Clothing,8415.0,1.17,In Stock,41.0,4964.85,Luxury,Poor
Home & Garden,2581.0,3.5,In Stock,4.0,2477.76,Mid-Range,Good
Home & Garden,9679.0,3.18,In Stock,2.0,9485.42,Luxury,Good
Home & Garden,6790.0,3.05,Out of Stock,42.0,3938.2,Premium,Good
Home & Garden,9911.0,4.49,In Stock,46.0,5351.94,Luxury,Excellent
Home & Garden,3605.0,3.05,In Stock,44.0,2018.8,Mid-Range,Good
Home & Garden,5157.0,4.37,In Stock,32.0,3506.76,Premium,Excellent
Sports,341.0,1.9,In Stock,49.0,173.91,Budget,Poor
Home & Garden,9367.0,3.11,In Stock,18.0,7680.94,Luxury,Good
Home & Garden,9521.0,3.05,In Stock,7.0,8854.53,Luxury,Good
Home & Garden,7816.0,3.66,In Stock,4.0,7503.36,Luxury,Good
Home & Garden,4019.0,1.27,Out of Stock,0.0,4019.0,Mid-Range,Poor
Home & Garden,2699.0,2.16,Out of Stock,17.0,2240.17,Mid-Range,Average
Clothing,1092.0,3.25,In Stock,26.0,808.08,Budget,Good
Home & Garden,5404.0,4.09,Out of Stock,16.0,4539.36,Premium,Excellent
Clothing,981.0,3.25,Out of Stock,14.0,843.66,Budget,Good
Home & Garden,5067.0,3.05,In Stock,33.0,3394.89,Premium,Good
Home & Garden,7141.0,3.56,Out of Stock,2.0,6998.18,Premium,Good
Home & Garden,6885.0,2.85,In Stock,48.0,3580.2,Premium,Average
Home & Garden,9776.0,3.94,In Stock,21.0,7723.04,Luxury,Good
Clothing,8107.0,2.78,In Stock,39.0,4945.27,Luxury,Average
Home & Garden,2658.0,2.24,In Stock,24.0,2020.08,Mid-Range,Average
Clothing,2041.0,3.25,In Stock,40.0,1224.6,Budget,Good
Home & Garden,4962.0,3.05,Out of Stock,41.0,2927.58,Mid-Range,Good
Home & Garden,9666.0,3.05,In Stock,20.0,7732.8,Luxury,Good
Electronics,4313.0,4.97,In Stock,10.0,3881.7,Mid-Range,Excellent
Clothing,8865.0,3.25,Out of Stock,1.0,8776.35,Luxury,Good
Home & Garden,8835.0,3.05,In Stock,22.0,6891.3,Luxury,Good
Sports,5511.0,1.69,In Stock,39.0,3361.71,Premium,Poor
Home & Garden,7994.0,3.05,Out of Stock,15.0,6794.9,Luxury,Good
Electronics,8751.0,2.58,In Stock,46.0,4725.54,Luxury,Average
Home & Garden,8471.0,4.87,In Stock,14.0,7285.06,Luxury,Excellent
Home & Garden,7769.0,3.05,Out of Stock,7.0,7225.17,Luxury,Good
Home & Garden,4607.0,3.05,In Stock,49.0,2349.57,Mid-Range,Good
Home & Garden,6037.0,3.48,In Stock,49.0,3078.87,Premium,Good
Clothing,1706.0,3.25,Out of Stock,30.0,1194.2,Budget,Good
Home & Garden,9855.0,3.05,In Stock,31.0,6799.95,Luxury,Good
Home & Garden,5647.0,4.76,In Stock,25.0,4235.25,Premium,Excellent
Electronics,3191.0,3.03,In Stock,36.0,2042.24,Mid-Range,Good
Home & Garden,7637.0,3.05,In Stock,24.0,5804.12,Luxury,Good
Home & Garden,7393.0,3.05,In Stock,31.0,5101.17,Premium,Good
Home & Garden,2356.0,3.05,In Stock,14.0,2026.16,Budget,Good
Home & Garden,4639.0,3.05,In Stock,1.0,4592.61,Mid-Range,Good
Home & Garden,5654.0,1.59,In Stock,5.0,5371.3,Premium,Poor
Home & Garden,5148.0,3.05,In Stock,32.0,3500.64,Premium,Good
Home & Garden,1729.0,3.97,In Stock,31.0,1193.01,Budget,Good
Home & Garden,6617.0,3.05,In Stock,34.0,4367.22,Premium,Good
Home & Garden,2124.0,3.05,In Stock,31.0,1465.56,Budget,Good
Home & Garden,4154.0,4.98,In Stock,19.0,3364.74,Mid-Range,Excellent
Home & Garden,6627.0,3.05,Out of Stock,2.0,6494.46,Premium,Good
Sports,758.0,2.21,In Stock,46.0,409.32,Budget,Average
Home & Garden,7436.0,1.16,In Stock,20.0,5948.8,Premium,Poor
Home & Garden,5774.0,3.05,In Stock,47.0,3060.22,Premium,Good
Home & Garden,6923.0,4.21,In Stock,10.0,6230.7,Premium,Excellent
Home & Garden,6808.0,3.05,In Stock,19.0,5514.48,Premium,Good
Home & Garden,3779.0,1.11,In Stock,30.0,2645.3,Mid-Range,Poor
Sports,9354.0,3.49,Out of Stock,25.0,7015.5,Luxury,Good
Home & Garden,5193.0,3.05,In Stock,6.0,4881.42,Premium,Good
Home & Garden,279.0,4.86,Out of Stock,16.0,234.36,Budget,Excellent
Home & Garden,7119.0,5.0,Out of Stock,18.0,5837.58,Premium,Excellent
Home & Garden,4367.0,1.66,In Stock,17.0,3624.61,Mid-Range,Poor
Sports,939.0,2.58,Out of Stock,42.0,544.62,Budget,Average
Sports,4746.0,3.24,In Stock,21.0,3749.34,Mid-Range,Good
Home & Garden,5158.0,3.46,Out of Stock,39.0,3146.38,Premium,Good
Clothing,8931.0,4.73,In Stock,8.0,8216.52,Luxury,Excellent
Home & Garden,7005.0,3.05,In Stock,43.0,3992.85,Premium,Good
Home & Garden,9611.0,3.05,Out of Stock,17.0,7977.13,Luxury,Good
Home & Garden,6115.0,4.81,Out of Stock,49.0,3118.65,Premium,Excellent
Clothing,6062.0,3.25,Out of Stock,9.0,5516.42,Premium,Good
Home & Garden,470.0,4.14,Out of Stock,3.0,455.9,Budget,Excellent
Sports,1725.0,2.66,In Stock,26.0,1276.5,Budget,Average
